[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'olvoyus@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'olvoyus@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'kyivbase@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'kyivbase@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'aleniko82@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'aleniko82@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'm.i.nesterenko@ukr.net'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'm.i.nesterenko@ukr.net', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'racechallenger@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'racechallenger@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'sergejklak123321@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'sergejklak123321@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'agugnin@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'agugnin@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'astrahabt@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'astrahabt@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'novater@ukr.net'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'novater@ukr.net', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'aleksandr.pavlyshch@icloud.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'aleksandr.pavlyshch@icloud.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'bodyal@i.ua'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'bodyal@i.ua', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'demontager@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'demontager@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'electrocars100@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'electrocars100@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'info@avtoradosti.com.ua'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'info@avtoradosti.com.ua', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 'allianc_i@ukr.net'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 'allianc_i@ukr.net', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
[02-Jan-2020 12:15:44 UTC] PHP Notice:  Undefined property: wpdb::$user in /var/www/tsvitokha/primex2.0/public_html/wp-includes/wp-db.php on line 659
[02-Jan-2020 12:15:44 UTC] PHP Stack trace:
[02-Jan-2020 12:15:44 UTC] PHP   1. {main}() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:0
[02-Jan-2020 12:15:44 UTC] PHP   2. do_action() /var/www/tsvitokha/primex2.0/public_html/wp-admin/admin.php:254
[02-Jan-2020 12:15:44 UTC] PHP   3. WP_Hook->do_action() /var/www/tsvitokha/primex2.0/public_html/wp-includes/plugin.php:478
[02-Jan-2020 12:15:44 UTC] PHP   4. WP_Hook->apply_filters() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:312
[02-Jan-2020 12:15:44 UTC] PHP   5. wooaioie_admin_page() /var/www/tsvitokha/primex2.0/public_html/wp-includes/class-wp-hook.php:288
[02-Jan-2020 12:15:44 UTC] PHP   6. include() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/includes/admin.php:30
[02-Jan-2020 12:15:44 UTC] PHP   7. wpdb->__get() /var/www/tsvitokha/primex2.0/public_html/wp-content/plugins/woo-aio-import-export/admin/partials/import_users.php:24
[02-Jan-2020 12:15:44 UTC] База данных WordPress возвратила ошибку You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'WHERE user_email = 's.a.zhmakin@gmail.com'' at line 1 в ответ на запрос SELECT ID FROM  WHERE user_email = 's.a.zhmakin@gmail.com', выполненный do_action('toplevel_page_wooaioie-page'), WP_Hook->do_action, WP_Hook->apply_filters, wooaioie_admin_page, include('/plugins/woo-aio-import-export/admin/partials/import_users.php')
